id,visitor_id,visit_time,page_name,page_type,source_page,target_page,stay_duration,terminal_type,is_order,order_buyer_id,dt
221,VISITOR_A32F9913,2025-01-07 17:37:50,商品详情页_1,商品详情页,,购物车,72,无线端,0,,2025-01-07
222,VISITOR_6642D39D,2025-01-12 22:42:31,百度搜索,外部页,下单页,购物车,92,PC端,0,,2025-01-12
223,VISITOR_29D241F7,2025-01-12 13:24:47,活动页,店铺页,,购物车,153,PC端,1,BUYER_DDF3DD,2025-01-12
224,VISITOR_FFBBB454,2025-01-20 06:48:44,微信,外部页,,首页,164,无线端,0,,2025-01-20
225,VISITOR_60E88D43,2025-01-25 23:21:18,商品详情页_2,商品详情页,商品详情页_1,,119,无线端,0,,2025-01-25
226,VISITOR_72EE72B7,2025-01-10 15:46:47,首页,店铺页,购物车,,120,无线端,0,,2025-01-10
227,VISITOR_DCA72ECA,2025-01-17 00:09:26,百度搜索,外部页,活动页,商品详情页_1,97,无线端,0,,2025-01-17
228,VISITOR_3E6B6B8F,2025-01-25 16:39:56,商品详情页_2,商品详情页,,百度搜索,291,无线端,0,,2025-01-25
229,VISITOR_420C0A0E,2025-01-19 21:46:11,商品详情页_1,商品详情页,商品详情页_2,商品详情页_2,134,PC端,0,,2025-01-19
230,VISITOR_57507999,2025-01-21 09:01:26,购物车,功能页,分类页,商品详情页_3,168,PC端,0,,2025-01-21
231,VISITOR_3FC93B45,2025-01-22 11:12:17,分类页,店铺页,,,295,无线端,0,,2025-01-22
232,VISITOR_42944E74,2025-01-18 23:57:39,订阅页,店铺其他页,商品详情页_2,首页,173,PC端,0,,2025-01-18
233,VISITOR_C283D354,2025-01-15 10:33:14,商品详情页_2,商品详情页,活动页,商品详情页_2,31,PC端,0,,2025-01-15
234,VISITOR_9E52C277,2025-01-28 18:59:50,订阅页,店铺其他页,下单页,,225,PC端,0,,2025-01-28
235,VISITOR_AA79E3C6,2025-01-14 13:23:20,商品详情页_3,商品详情页,,商品详情页_3,89,无线端,0,,2025-01-14
236,VISITOR_33D6AAB3,2025-01-28 10:02:10,订阅页,店铺其他页,,,61,PC端,0,,2025-01-28
237,VISITOR_6732EDF0,2025-01-22 13:57:11,首页,店铺页,宝贝页,活动页,281,PC端,0,,2025-01-22
238,VISITOR_D9FAC874,2025-01-29 12:53:04,下单页,功能页,活动页,宝贝页,95,PC端,1,BUYER_DD7250,2025-01-29
239,VISITOR_0BE9D504,2025-01-23 11:08:54,商品详情页_1,商品详情页,宝贝页,,206,无线端,0,,2025-01-23
240,VISITOR_87A449D9,2025-01-01 19:54:39,微信,外部页,微信,活动页,96,无线端,0,,2025-01-01
241,VISITOR_57F7350D,2025-01-28 06:40:18,百度搜索,外部页,,购物车,240,PC端,0,,2025-01-28
242,VISITOR_F78CB724,2025-01-23 10:29:37,下单页,功能页,分类页,分类页,234,无线端,0,,2025-01-23
243,VISITOR_09BDCCA7,2025-01-09 16:21:18,首页,店铺页,商品详情页_1,新品页,249,PC端,0,,2025-01-09
244,VISITOR_370679FC,2025-01-22 23:31:56,订阅页,店铺其他页,,分类页,260,无线端,0,,2025-01-22
245,VISITOR_A56BDD9E,2025-01-24 23:15:38,直播页,店铺其他页,购物车,首页,296,无线端,1,BUYER_6054DA,2025-01-24
246,VISITOR_B4BE305C,2025-01-16 12:40:38,新品页,店铺页,,商品详情页_2,113,PC端,0,,2025-01-16
247,VISITOR_A5C62C13,2025-01-12 03:29:05,首页,店铺页,分类页,商品详情页_1,13,无线端,0,,2025-01-12
248,VISITOR_395B8EB8,2025-01-13 10:28:20,商品详情页_3,商品详情页,微信,首页,145,无线端,0,,2025-01-13
249,VISITOR_1FD17C2F,2025-01-19 08:37:19,购物车,功能页,,,27,无线端,0,,2025-01-19
250,VISITOR_24DDD81A,2025-01-11 00:49:12,宝贝页,店铺页,商品详情页_3,购物车,182,无线端,0,,2025-01-11
251,VISITOR_4C707EB2,2025-01-30 05:33:27,新品页,店铺页,宝贝页,,85,PC端,0,,2025-01-30
252,VISITOR_7E1B1800,2025-01-27 21:54:10,分类页,店铺页,商品详情页_1,商品详情页_1,213,PC端,0,,2025-01-27
253,VISITOR_9F4FA072,2025-01-08 22:03:52,订阅页,店铺其他页,宝贝页,百度搜索,95,PC端,0,,2025-01-08
254,VISITOR_6973B4AB,2025-01-02 13:21:02,首页,店铺页,首页,直播页,157,无线端,0,,2025-01-02
255,VISITOR_D0CB3E8A,2025-01-10 10:51:11,首页,店铺页,商品详情页_3,活动页,189,无线端,1,BUYER_743829,2025-01-10
256,VISITOR_AEF47853,2025-01-22 08:14:16,微信,外部页,商品详情页_2,,274,无线端,0,,2025-01-22
257,VISITOR_C7736646,2025-01-28 10:52:41,分类页,店铺页,,宝贝页,127,PC端,0,,2025-01-28
258,VISITOR_F1B8B8C4,2025-01-30 02:12:22,百度搜索,外部页,,直播页,246,无线端,0,,2025-01-30
259,VISITOR_08B70711,2025-01-13 11:39:23,直播页,店铺其他页,购物车,微信,87,PC端,0,,2025-01-13
260,VISITOR_B3E52F79,2025-01-23 23:46:03,宝贝页,店铺页,宝贝页,活动页,73,PC端,0,,2025-01-23
261,VISITOR_23B598C3,2025-01-13 01:31:33,直播页,店铺其他页,新品页,宝贝页,297,无线端,0,,2025-01-13
262,VISITOR_A51C600E,2025-01-04 04:12:11,首页,店铺页,商品详情页_2,下单页,27,PC端,0,,2025-01-04
263,VISITOR_380D5067,2025-01-27 16:10:06,商品详情页_1,商品详情页,新品页,,128,无线端,0,,2025-01-27
264,VISITOR_1A4A65BD,2025-01-06 20:25:26,商品详情页_1,商品详情页,订阅页,商品详情页_1,48,无线端,0,,2025-01-06
265,VISITOR_FAF47DCC,2025-01-11 19:50:47,商品详情页_2,商品详情页,,订阅页,286,无线端,0,,2025-01-11
266,VISITOR_D8FC8AF7,2025-01-05 09:06:30,商品详情页_3,商品详情页,商品详情页_2,百度搜索,233,无线端,1,BUYER_C6AA0F,2025-01-05
267,VISITOR_2B9185B9,2025-01-27 23:05:58,订阅页,店铺其他页,购物车,,74,PC端,0,,2025-01-27
268,VISITOR_9C20F964,2025-01-15 05:20:13,购物车,功能页,购物车,百度搜索,117,无线端,0,,2025-01-15
269,VISITOR_23237865,2025-01-02 12:14:07,直播页,店铺其他页,购物车,首页,279,无线端,0,,2025-01-02
270,VISITOR_FF4B6903,2025-01-10 16:54:44,购物车,功能页,,,180,无线端,0,,2025-01-10
271,VISITOR_496DE180,2025-01-05 16:35:16,订阅页,店铺其他页,商品详情页_3,分类页,137,无线端,0,,2025-01-05
272,VISITOR_1EDFC533,2025-01-14 11:18:57,订阅页,店铺其他页,首页,新品页,230,无线端,0,,2025-01-14
273,VISITOR_6255716F,2025-01-16 10:46:50,商品详情页_3,商品详情页,微信,新品页,30,无线端,0,,2025-01-16
274,VISITOR_147D69E6,2025-01-29 18:44:28,宝贝页,店铺页,订阅页,下单页,194,无线端,0,,2025-01-29
275,VISITOR_7DB91269,2025-01-07 05:21:28,购物车,功能页,商品详情页_3,微信,125,无线端,0,,2025-01-07
276,VISITOR_D5872E14,2025-01-13 21:04:31,商品详情页_1,商品详情页,,直播页,35,无线端,0,,2025-01-13
277,VISITOR_C448754D,2025-01-07 06:18:33,订阅页,店铺其他页,分类页,,138,无线端,0,,2025-01-07
278,VISITOR_5FC79C6F,2025-01-11 22:39:57,购物车,功能页,,,282,无线端,0,,2025-01-11
279,VISITOR_2FDA6C4A,2025-01-11 15:08:41,微信,外部页,首页,商品详情页_3,171,PC端,0,,2025-01-11
280,VISITOR_57EF13D6,2025-01-18 22:12:10,新品页,店铺页,,,293,无线端,0,,2025-01-18
281,VISITOR_C24A2AD2,2025-01-18 22:23:32,分类页,店铺页,,,66,无线端,0,,2025-01-18
282,VISITOR_1F516872,2025-01-20 12:44:59,百度搜索,外部页,订阅页,活动页,170,无线端,0,,2025-01-20
283,VISITOR_D1556682,2025-01-09 09:36:51,首页,店铺页,,下单页,93,无线端,0,,2025-01-09
284,VISITOR_834FC679,2025-01-15 21:48:06,新品页,店铺页,商品详情页_2,,270,无线端,0,,2025-01-15
285,VISITOR_5CB656C8,2025-01-14 10:02:10,分类页,店铺页,,新品页,221,PC端,0,,2025-01-14
286,VISITOR_F98A1F5C,2025-01-29 22:16:14,下单页,功能页,,购物车,260,PC端,0,,2025-01-29
287,VISITOR_40D94A09,2025-01-17 15:38:31,宝贝页,店铺页,订阅页,商品详情页_3,236,PC端,0,,2025-01-17
288,VISITOR_D1DE2AAF,2025-01-26 12:43:35,宝贝页,店铺页,新品页,商品详情页_2,84,无线端,0,,2025-01-26
289,VISITOR_34CFB4A6,2025-01-06 03:05:12,活动页,店铺页,,宝贝页,238,无线端,1,BUYER_40E4A6,2025-01-06
290,VISITOR_5242234A,2025-01-22 04:23:25,商品详情页_2,商品详情页,,直播页,93,无线端,0,,2025-01-22
291,VISITOR_969A0794,2025-01-05 04:40:26,商品详情页_2,商品详情页,,微信,182,PC端,0,,2025-01-05
292,VISITOR_2652A477,2025-01-26 21:42:18,宝贝页,店铺页,分类页,,295,PC端,0,,2025-01-26
293,VISITOR_4B44F0E9,2025-01-03 01:16:22,商品详情页_1,商品详情页,订阅页,购物车,43,无线端,0,,2025-01-03
294,VISITOR_93518CFF,2025-01-19 04:47:32,宝贝页,店铺页,活动页,活动页,26,无线端,0,,2025-01-19
295,VISITOR_53A841D7,2025-01-01 09:14:01,订阅页,店铺其他页,商品详情页_2,商品详情页_2,263,无线端,0,,2025-01-01
296,VISITOR_C1CCED80,2025-01-11 23:03:23,首页,店铺页,,新品页,300,无线端,0,,2025-01-11
297,VISITOR_62E1D37E,2025-01-03 14:54:34,购物车,功能页,,,69,PC端,0,,2025-01-03
298,VISITOR_646A1126,2025-01-08 08:45:26,购物车,功能页,订阅页,商品详情页_3,201,无线端,0,,2025-01-08
299,VISITOR_9C516206,2025-01-30 14:12:28,购物车,功能页,下单页,微信,273,无线端,0,,2025-01-30
300,VISITOR_0B2F46F6,2025-01-13 17:12:34,商品详情页_2,商品详情页,分类页,宝贝页,169,无线端,0,,2025-01-13
301,VISITOR_2D36C9C4,2025-01-03 04:39:03,订阅页,店铺其他页,百度搜索,购物车,98,无线端,0,,2025-01-03
302,VISITOR_ABC84980,2025-01-30 03:33:44,商品详情页_2,商品详情页,分类页,商品详情页_2,28,无线端,0,,2025-01-30
303,VISITOR_4A5C493A,2025-01-10 11:30:09,商品详情页_1,商品详情页,,,75,无线端,0,,2025-01-10
304,VISITOR_E704B1F4,2025-01-18 08:27:11,订阅页,店铺其他页,,百度搜索,180,无线端,0,,2025-01-18
305,VISITOR_BDFF3D28,2025-01-18 11:16:04,订阅页,店铺其他页,购物车,商品详情页_2,122,无线端,0,,2025-01-18
306,VISITOR_91B996E5,2025-01-18 03:06:19,下单页,功能页,购物车,商品详情页_2,222,PC端,1,BUYER_0E66DB,2025-01-18
307,VISITOR_7FD72F37,2025-01-14 12:41:02,首页,店铺页,商品详情页_2,商品详情页_1,274,无线端,0,,2025-01-14
308,VISITOR_8D1D2834,2025-01-23 08:30:51,百度搜索,外部页,分类页,直播页,19,无线端,0,,2025-01-23
309,VISITOR_66D95F0B,2025-01-16 09:02:22,百度搜索,外部页,,微信,298,无线端,0,,2025-01-16
310,VISITOR_E500D154,2025-01-06 07:27:46,百度搜索,外部页,活动页,新品页,156,PC端,0,,2025-01-06
311,VISITOR_BA8763B8,2025-01-11 04:14:01,新品页,店铺页,宝贝页,商品详情页_3,160,无线端,0,,2025-01-11
312,VISITOR_6606088B,2025-01-05 07:07:45,微信,外部页,新品页,,190,PC端,0,,2025-01-05
313,VISITOR_1A24F81B,2025-01-03 20:13:30,购物车,功能页,,直播页,119,无线端,0,,2025-01-03
314,VISITOR_FD76FEBE,2025-01-15 14:15:58,购物车,功能页,订阅页,新品页,82,无线端,0,,2025-01-15
315,VISITOR_72DAB1E2,2025-01-17 02:48:31,分类页,店铺页,微信,商品详情页_3,124,无线端,1,BUYER_556C07,2025-01-17
316,VISITOR_1D91D815,2025-01-09 08:57:49,商品详情页_3,商品详情页,,活动页,44,无线端,0,,2025-01-09
317,VISITOR_1FF4F2FA,2025-01-08 03:16:49,活动页,店铺页,微信,,164,PC端,0,,2025-01-08
318,VISITOR_4A2B9890,2025-01-17 20:58:40,订阅页,店铺其他页,商品详情页_2,商品详情页_3,217,PC端,0,,2025-01-17
319,VISITOR_6EBA21E9,2025-01-05 23:51:38,百度搜索,外部页,,商品详情页_3,59,PC端,0,,2025-01-05
320,VISITOR_B50C5778,2025-01-11 15:27:43,活动页,店铺页,,百度搜索,77,PC端,0,,2025-01-11
321,VISITOR_F5D46649,2025-01-11 01:31:27,百度搜索,外部页,新品页,,44,PC端,0,,2025-01-11
322,VISITOR_582879BE,2025-01-16 05:37:29,百度搜索,外部页,分类页,,50,PC端,0,,2025-01-16
323,VISITOR_0D52BB60,2025-01-02 04:41:02,宝贝页,店铺页,订阅页,商品详情页_1,106,无线端,0,,2025-01-02
324,VISITOR_3BFD0DD4,2025-01-13 06:34:31,商品详情页_3,商品详情页,宝贝页,购物车,195,无线端,0,,2025-01-13
325,VISITOR_9B7024F4,2025-01-10 18:41:05,商品详情页_1,商品详情页,商品详情页_1,活动页,165,无线端,1,BUYER_179AE9,2025-01-10
326,VISITOR_234C51ED,2025-01-30 17:36:10,下单页,功能页,,商品详情页_3,71,无线端,0,,2025-01-30
327,VISITOR_74A539B5,2025-01-27 23:32:23,购物车,功能页,,商品详情页_1,25,PC端,0,,2025-01-27
328,VISITOR_C631039C,2025-01-10 23:23:47,分类页,店铺页,,商品详情页_2,172,无线端,0,,2025-01-10
329,VISITOR_D845D102,2025-01-24 20:03:36,首页,店铺页,微信,微信,224,无线端,0,,2025-01-24
330,VISITOR_05784353,2025-01-01 10:40:21,分类页,店铺页,下单页,首页,141,无线端,0,,2025-01-01
331,VISITOR_E7D1AB28,2025-01-08 19:55:00,百度搜索,外部页,新品页,分类页,136,PC端,0,,2025-01-08
332,VISITOR_BF08A800,2025-01-15 21:04:43,商品详情页_3,商品详情页,,商品详情页_2,33,无线端,1,BUYER_77283E,2025-01-15
333,VISITOR_971BFCE0,2025-01-03 19:57:02,新品页,店铺页,商品详情页_3,订阅页,273,无线端,0,,2025-01-03
334,VISITOR_01CA1023,2025-01-28 08:50:20,商品详情页_3,商品详情页,,百度搜索,172,PC端,0,,2025-01-28
335,VISITOR_499BE61A,2025-01-17 05:47:09,订阅页,店铺其他页,商品详情页_2,直播页,146,无线端,0,,2025-01-17
336,VISITOR_5FAFE69D,2025-01-24 11:26:30,商品详情页_2,商品详情页,,商品详情页_2,41,无线端,0,,2025-01-24
337,VISITOR_A30DDB53,2025-01-19 15:54:43,百度搜索,外部页,百度搜索,首页,106,无线端,0,,2025-01-19
338,VISITOR_8D9B187A,2025-01-17 18:56:14,订阅页,店铺其他页,商品详情页_2,宝贝页,175,无线端,0,,2025-01-17
339,VISITOR_FE2FD6A4,2025-01-20 14:49:16,百度搜索,外部页,,商品详情页_1,172,无线端,0,,2025-01-20
340,VISITOR_03A253C5,2025-01-23 02:10:25,分类页,店铺页,,,257,PC端,0,,2025-01-23
341,VISITOR_76B37460,2025-01-04 10:11:45,商品详情页_1,商品详情页,直播页,,299,PC端,0,,2025-01-04
342,VISITOR_8FA5BAC3,2025-01-01 23:10:08,微信,外部页,,商品详情页_1,118,无线端,0,,2025-01-01
343,VISITOR_CEFEAA87,2025-01-06 21:06:21,首页,店铺页,分类页,活动页,217,PC端,0,,2025-01-06
344,VISITOR_4F1E3E48,2025-01-07 17:49:09,首页,店铺页,分类页,购物车,232,无线端,0,,2025-01-07
345,VISITOR_5C8A7425,2025-01-29 21:59:25,商品详情页_2,商品详情页,商品详情页_2,,19,PC端,0,,2025-01-29
346,VISITOR_1F0588B8,2025-01-27 23:27:32,商品详情页_1,商品详情页,商品详情页_3,商品详情页_1,287,无线端,0,,2025-01-27
347,VISITOR_CA34684F,2025-01-20 00:15:25,分类页,店铺页,商品详情页_1,订阅页,108,无线端,0,,2025-01-20
348,VISITOR_9C3D4A82,2025-01-27 13:11:44,首页,店铺页,分类页,分类页,42,无线端,0,,2025-01-27
349,VISITOR_D2A1BA96,2025-01-04 14:18:41,分类页,店铺页,分类页,下单页,294,PC端,0,,2025-01-04
350,VISITOR_641D0791,2025-01-28 03:57:25,购物车,功能页,新品页,新品页,148,PC端,0,,2025-01-28
351,VISITOR_DD199726,2025-01-05 10:54:30,商品详情页_3,商品详情页,,,95,无线端,0,,2025-01-05
352,VISITOR_53D55824,2025-01-13 02:38:30,活动页,店铺页,首页,订阅页,207,无线端,0,,2025-01-13
353,VISITOR_7EA86250,2025-01-17 16:41:11,直播页,店铺其他页,微信,订阅页,123,无线端,0,,2025-01-17
354,VISITOR_4E891C63,2025-01-30 01:51:39,下单页,功能页,商品详情页_2,直播页,95,PC端,0,,2025-01-30
355,VISITOR_4E53CCA4,2025-01-29 00:50:15,新品页,店铺页,,,76,PC端,0,,2025-01-29
356,VISITOR_C2BB302F,2025-01-07 19:28:07,商品详情页_2,商品详情页,活动页,直播页,98,无线端,0,,2025-01-07
357,VISITOR_8CD5B23F,2025-01-15 18:30:53,新品页,店铺页,,宝贝页,14,无线端,0,,2025-01-15
358,VISITOR_D05FDA1D,2025-01-27 03:09:51,活动页,店铺页,百度搜索,分类页,211,无线端,0,,2025-01-27
359,VISITOR_8699F98E,2025-01-01 01:19:53,商品详情页_1,商品详情页,首页,微信,226,PC端,0,,2025-01-01
360,VISITOR_D692F55F,2025-01-15 09:12:36,商品详情页_1,商品详情页,购物车,,282,PC端,0,,2025-01-15
361,VISITOR_CB2FDE81,2025-01-28 11:02:04,分类页,店铺页,,商品详情页_2,95,无线端,0,,2025-01-28
362,VISITOR_35219AA5,2025-01-12 08:38:51,商品详情页_1,商品详情页,分类页,新品页,281,无线端,0,,2025-01-12
363,VISITOR_A74649AB,2025-01-02 20:40:30,下单页,功能页,直播页,宝贝页,222,无线端,0,,2025-01-02
364,VISITOR_78E14C45,2025-01-14 20:34:47,下单页,功能页,,百度搜索,278,无线端,1,BUYER_57F27A,2025-01-14
365,VISITOR_2E63A769,2025-01-28 21:53:27,直播页,店铺其他页,商品详情页_2,百度搜索,189,PC端,0,,2025-01-28
366,VISITOR_485B5C7B,2025-01-07 08:35:44,活动页,店铺页,,商品详情页_2,296,无线端,1,BUYER_018048,2025-01-07
367,VISITOR_B64F2170,2025-01-10 07:29:53,购物车,功能页,,商品详情页_3,25,无线端,0,,2025-01-10
368,VISITOR_582B6F2F,2025-01-17 01:03:34,商品详情页_2,商品详情页,,宝贝页,295,无线端,0,,2025-01-17
369,VISITOR_176FA3BC,2025-01-22 03:48:02,首页,店铺页,,宝贝页,154,PC端,0,,2025-01-22
370,VISITOR_0E14E8FD,2025-01-23 08:49:59,商品详情页_3,商品详情页,宝贝页,宝贝页,279,无线端,0,,2025-01-23
371,VISITOR_E4B37FF9,2025-01-22 23:35:56,首页,店铺页,下单页,购物车,228,无线端,0,,2025-01-22
372,VISITOR_4119A40F,2025-01-11 07:45:51,活动页,店铺页,商品详情页_3,,288,无线端,0,,2025-01-11
373,VISITOR_4F0266EA,2025-01-30 12:59:21,商品详情页_2,商品详情页,商品详情页_3,商品详情页_3,278,PC端,0,,2025-01-30
374,VISITOR_F9C72EB9,2025-01-22 13:29:04,商品详情页_3,商品详情页,分类页,,285,无线端,0,,2025-01-22
375,VISITOR_1894F22C,2025-01-03 07:14:19,微信,外部页,首页,首页,292,无线端,0,,2025-01-03
376,VISITOR_584A8AB9,2025-01-20 19:58:31,订阅页,店铺其他页,下单页,商品详情页_1,222,无线端,0,,2025-01-20
377,VISITOR_9B420C42,2025-01-21 01:36:12,微信,外部页,商品详情页_2,,27,无线端,0,,2025-01-21
378,VISITOR_07B3070D,2025-01-20 02:28:16,微信,外部页,微信,,112,PC端,0,,2025-01-20
379,VISITOR_C9625926,2025-01-14 20:34:15,商品详情页_2,商品详情页,商品详情页_1,商品详情页_2,237,无线端,0,,2025-01-14
380,VISITOR_2D031068,2025-01-08 19:02:14,活动页,店铺页,订阅页,,202,无线端,0,,2025-01-08
381,VISITOR_4589DF14,2025-01-10 08:36:17,购物车,功能页,商品详情页_2,,91,无线端,0,,2025-01-10
382,VISITOR_11EC6AD5,2025-01-19 08:12:07,宝贝页,店铺页,下单页,,187,无线端,0,,2025-01-19
383,VISITOR_52425E19,2025-01-24 13:03:05,直播页,店铺其他页,,微信,86,无线端,0,,2025-01-24
384,VISITOR_7F81978A,2025-01-20 05:35:19,商品详情页_1,商品详情页,商品详情页_2,首页,198,PC端,0,,2025-01-20
385,VISITOR_307B957E,2025-01-11 09:53:04,分类页,店铺页,分类页,商品详情页_1,263,无线端,0,,2025-01-11
386,VISITOR_6CDE15B2,2025-01-27 17:18:49,微信,外部页,,宝贝页,162,无线端,1,BUYER_61C3B4,2025-01-27
387,VISITOR_E1D00D3D,2025-01-13 03:37:37,下单页,功能页,商品详情页_2,直播页,187,无线端,0,,2025-01-13
388,VISITOR_1A1084D6,2025-01-21 13:45:47,购物车,功能页,,分类页,214,无线端,0,,2025-01-21
389,VISITOR_77142D81,2025-01-24 09:26:32,直播页,店铺其他页,宝贝页,,37,PC端,0,,2025-01-24
390,VISITOR_BE647ED3,2025-01-16 15:11:16,商品详情页_3,商品详情页,商品详情页_1,微信,247,PC端,0,,2025-01-16
391,VISITOR_934FD799,2025-01-04 08:33:13,购物车,功能页,,商品详情页_2,229,无线端,0,,2025-01-04
392,VISITOR_A306DC8F,2025-01-19 04:23:46,下单页,功能页,活动页,新品页,62,PC端,0,,2025-01-19
393,VISITOR_05879C8E,2025-01-08 20:31:55,微信,外部页,订阅页,宝贝页,165,无线端,1,BUYER_13851E,2025-01-08
394,VISITOR_030846FA,2025-01-12 04:36:08,订阅页,店铺其他页,,分类页,104,无线端,0,,2025-01-12
395,VISITOR_439F0EF3,2025-01-23 02:10:33,商品详情页_3,商品详情页,直播页,百度搜索,166,无线端,0,,2025-01-23
396,VISITOR_5B81D9E0,2025-01-23 23:06:07,商品详情页_3,商品详情页,商品详情页_1,首页,154,无线端,0,,2025-01-23
397,VISITOR_B103C433,2025-01-24 14:30:44,百度搜索,外部页,,,295,无线端,0,,2025-01-24
398,VISITOR_76A870FA,2025-01-28 16:05:28,商品详情页_3,商品详情页,商品详情页_3,购物车,119,PC端,0,,2025-01-28
399,VISITOR_88C0A99E,2025-01-29 13:10:26,分类页,店铺页,百度搜索,,59,PC端,0,,2025-01-29
400,VISITOR_1D125081,2025-01-19 15:52:39,分类页,店铺页,活动页,新品页,132,无线端,0,,2025-01-19
401,VISITOR_75C858DB,2025-01-17 15:23:24,首页,店铺页,购物车,宝贝页,189,无线端,0,,2025-01-17
402,VISITOR_7321B8BD,2025-01-14 22:22:24,订阅页,店铺其他页,百度搜索,百度搜索,247,无线端,0,,2025-01-14
403,VISITOR_61A35B84,2025-01-13 11:20:38,直播页,店铺其他页,首页,活动页,37,无线端,0,,2025-01-13
404,VISITOR_DC70F030,2025-01-24 13:13:07,新品页,店铺页,,,10,PC端,0,,2025-01-24
405,VISITOR_D4B960E6,2025-01-16 11:42:58,分类页,店铺页,分类页,商品详情页_2,285,无线端,0,,2025-01-16
406,VISITOR_BC3E2AF1,2025-01-06 17:43:22,商品详情页_1,商品详情页,商品详情页_3,新品页,270,无线端,0,,2025-01-06
407,VISITOR_D6240E1B,2025-01-19 08:30:55,购物车,功能页,,百度搜索,96,无线端,0,,2025-01-19
408,VISITOR_94B69E03,2025-01-12 20:34:05,下单页,功能页,微信,,147,无线端,0,,2025-01-12
