dwd_id,visitor_id,time_id,page_id,page_type,source_page_id,target_page_id,stay_duration,device_id,is_order,order_buyer_id,dt
332,VISITOR_B139F198,1,14,功能页,,9,193,2,0,,2025-01-01
333,VISITOR_29AB6D0A,1,7,商品详情页,2,,25,5,0,,2025-01-01
334,VISITOR_6774B992,1,2,店铺页,,11,148,3,0,,2025-01-01
335,VISITOR_5B90073A,1,5,店铺页,4,6,210,5,0,,2025-01-01
336,VISITOR_1CE61D04,1,7,商品详情页,,12,47,1,0,,2025-01-01
337,VISITOR_4A4A322F,1,13,功能页,4,1,227,5,0,,2025-01-01
338,VISITOR_BD67F52E,1,4,店铺页,3,1,230,1,0,,2025-01-01
339,VISITOR_36278991,1,1,店铺页,,2,52,5,0,,2025-01-01
340,VISITOR_FC8D1599,1,14,功能页,,9,255,3,0,,2025-01-01
341,VISITOR_760BA91D,1,7,商品详情页,,,244,5,0,,2025-01-01
342,VISITOR_CB384D6F,1,11,外部页,,8,140,1,0,,2025-01-01
343,VISITOR_AD913D12,1,9,店铺其他页,14,5,30,3,0,,2025-01-01
344,VISITOR_2CFE04E0,1,2,店铺页,11,3,58,2,0,,2025-01-01
345,VISITOR_A5ABD9A0,1,14,功能页,13,12,186,2,0,,2025-01-01
346,VISITOR_A0253478,1,9,店铺其他页,5,,277,3,0,,2025-01-01
347,VISITOR_4F84116D,1,11,外部页,14,3,272,2,0,,2025-01-01
348,VISITOR_AC94EDF6,2,7,商品详情页,13,9,299,4,0,,2025-01-02
349,VISITOR_5C63A54D,2,9,店铺其他页,,13,103,5,0,,2025-01-02
350,VISITOR_BA87CA65,2,13,功能页,11,,40,1,0,,2025-01-02
351,VISITOR_398EC3A7,2,5,店铺页,4,1,255,1,0,,2025-01-02
352,VISITOR_30689F82,2,4,店铺页,,,38,2,0,,2025-01-02
353,VISITOR_6973B4AB,2,1,店铺页,1,10,157,2,0,,2025-01-02
354,VISITOR_23237865,2,10,店铺其他页,13,1,279,3,0,,2025-01-02
355,VISITOR_0D52BB60,2,4,店铺页,9,6,106,1,0,,2025-01-02
356,VISITOR_A74649AB,2,14,功能页,10,4,222,2,0,,2025-01-02
357,VISITOR_50858684,2,7,商品详情页,,9,294,2,0,,2025-01-02
358,VISITOR_C392F08F,2,9,店铺其他页,,10,136,4,0,,2025-01-02
359,VISITOR_4CD97974,2,9,店铺其他页,10,7,79,2,0,,2025-01-02
360,VISITOR_DCDE809E,2,5,店铺页,2,13,289,2,0,,2025-01-02
361,VISITOR_885F175D,2,14,功能页,11,3,169,1,0,,2025-01-02
362,VISITOR_9EE8923D,2,2,店铺页,,6,278,1,0,,2025-01-02
363,VISITOR_C086FA97,2,6,商品详情页,13,6,286,2,0,,2025-01-02
364,VISITOR_9BBEEE98,2,9,店铺其他页,9,4,243,4,0,,2025-01-02
365,VISITOR_F85EA445,2,11,外部页,10,2,19,5,0,,2025-01-02
366,VISITOR_2CCE1E93,2,13,功能页,2,8,256,2,0,,2025-01-02
367,VISITOR_57367A35,2,14,功能页,,7,140,2,0,,2025-01-02
368,VISITOR_64734CE3,2,14,功能页,3,3,253,3,0,,2025-01-02
369,VISITOR_0B0E3D18,2,2,店铺页,12,6,291,3,0,,2025-01-02
370,VISITOR_161F549D,2,5,店铺页,13,11,53,3,0,,2025-01-02
371,VISITOR_5B5DA5C4,2,9,店铺其他页,9,9,119,1,0,,2025-01-02
372,VISITOR_5B8519A5,2,12,外部页,,7,206,3,0,,2025-01-02
373,VISITOR_148DE0FB,2,3,店铺页,13,2,171,5,0,,2025-01-02
374,VISITOR_2C7E0736,2,14,功能页,9,11,232,1,1,BUYER_F55139,2025-01-02
375,VISITOR_020D3065,2,12,外部页,14,,236,4,0,,2025-01-02
376,VISITOR_E2438C4E,2,9,店铺其他页,8,11,81,2,0,,2025-01-02
377,VISITOR_2C343624,2,14,功能页,8,,279,5,0,,2025-01-02
378,VISITOR_1080C27B,2,1,店铺页,14,1,82,2,0,,2025-01-02
379,VISITOR_14E1B42B,2,6,商品详情页,11,1,235,3,0,,2025-01-02
380,VISITOR_A5DF79C2,2,2,店铺页,,8,127,3,0,,2025-01-02
381,VISITOR_2EA7F1AC,2,12,外部页,12,7,144,2,0,,2025-01-02
382,VISITOR_2490AC60,2,7,商品详情页,6,2,298,2,0,,2025-01-02
383,VISITOR_13303A6D,2,1,店铺页,9,11,167,2,0,,2025-01-02
384,VISITOR_C201CA8B,2,11,外部页,13,,179,4,1,BUYER_243C65,2025-01-02
385,VISITOR_8EA123B2,2,5,店铺页,2,2,156,2,0,,2025-01-02
386,VISITOR_F0C1E9C0,2,8,商品详情页,,,66,1,0,,2025-01-02
387,VISITOR_D3A254EB,2,11,外部页,1,2,160,2,0,,2025-01-02
388,VISITOR_692CED6C,2,11,外部页,11,9,290,2,0,,2025-01-02
389,VISITOR_F200F021,2,2,店铺页,4,,63,3,0,,2025-01-02
390,VISITOR_FA6F0F3D,2,3,店铺页,,,71,4,0,,2025-01-02
391,VISITOR_CD1C9D5C,2,3,店铺页,,7,278,1,0,,2025-01-02
392,VISITOR_77A12698,2,2,店铺页,3,,50,1,0,,2025-01-02
393,VISITOR_9D040196,2,4,店铺页,14,6,94,1,0,,2025-01-02
394,VISITOR_5EE2373D,2,5,店铺页,,11,215,1,0,,2025-01-02
395,VISITOR_D47CB39A,2,8,商品详情页,1,7,297,3,0,,2025-01-02
396,VISITOR_8DB01199,2,4,店铺页,1,7,107,4,0,,2025-01-02
397,VISITOR_9B9FF64B,2,6,商品详情页,3,,75,3,0,,2025-01-02
398,VISITOR_A5F43D9C,2,12,外部页,6,,190,5,1,BUYER_D86CE7,2025-01-02
399,VISITOR_EE22B5F4,2,2,店铺页,,2,118,2,0,,2025-01-02
400,VISITOR_8C958EC4,2,14,功能页,7,13,145,3,0,,2025-01-02
401,VISITOR_9F78A3A5,2,2,店铺页,13,10,80,1,0,,2025-01-02
402,VISITOR_53CC72BE,2,14,功能页,13,,254,3,0,,2025-01-02
403,VISITOR_DEAE5566,2,2,店铺页,2,7,296,1,1,BUYER_0531C4,2025-01-02
404,VISITOR_C91DC7F0,2,2,店铺页,9,8,83,1,1,BUYER_3BD8D3,2025-01-02
405,VISITOR_2D36292D,2,12,外部页,14,1,215,1,0,,2025-01-02
406,VISITOR_AA53B410,2,13,功能页,,3,120,3,0,,2025-01-02
407,VISITOR_A45F2884,2,14,功能页,8,2,122,1,0,,2025-01-02
408,VISITOR_F3505072,2,10,店铺其他页,12,2,13,1,0,,2025-01-02
409,VISITOR_BD04EEFD,2,2,店铺页,14,,111,1,0,,2025-01-02
410,VISITOR_AC07D642,2,2,店铺页,,4,237,1,0,,2025-01-02
411,VISITOR_10905379,2,2,店铺页,,11,270,5,0,,2025-01-02
412,VISITOR_9B470790,2,5,店铺页,9,12,214,5,0,,2025-01-02
413,VISITOR_8872D1BA,2,3,店铺页,,12,241,5,0,,2025-01-02
414,VISITOR_F8E851EE,2,4,店铺页,,10,242,4,0,,2025-01-02
415,VISITOR_5BCDC07F,2,12,外部页,12,10,47,3,0,,2025-01-02
416,VISITOR_D617DE29,2,14,功能页,10,14,243,3,0,,2025-01-02
417,VISITOR_0FEACCEC,2,9,店铺其他页,,11,86,2,1,BUYER_D34E87,2025-01-02
418,VISITOR_56CEC03F,2,6,商品详情页,11,,100,1,0,,2025-01-02
419,VISITOR_73898AED,2,10,店铺其他页,1,7,154,5,0,,2025-01-02
420,VISITOR_C0D31D4E,2,7,商品详情页,,7,75,5,0,,2025-01-02
421,VISITOR_4F9419A0,2,4,店铺页,,6,47,5,0,,2025-01-02
422,VISITOR_DDC167BD,2,7,商品详情页,3,,26,2,0,,2025-01-02
423,VISITOR_A7C9269E,2,1,店铺页,,6,167,4,0,,2025-01-02
424,VISITOR_F8398578,2,14,功能页,12,8,90,4,0,,2025-01-02
425,VISITOR_99CB481B,2,1,店铺页,11,5,218,1,0,,2025-01-02
426,VISITOR_9F6C4630,2,11,外部页,6,4,19,2,0,,2025-01-02
427,VISITOR_6FAD4D75,2,6,商品详情页,6,2,103,3,0,,2025-01-02
428,VISITOR_337581BD,2,11,外部页,12,7,231,3,0,,2025-01-02
429,VISITOR_943D1738,2,11,外部页,10,,204,1,0,,2025-01-02
430,VISITOR_8E6D0283,2,11,外部页,3,7,71,3,0,,2025-01-02
431,VISITOR_652D7960,2,11,外部页,3,11,194,1,0,,2025-01-02
432,VISITOR_4EE3CD80,2,2,店铺页,,5,55,1,0,,2025-01-02
433,VISITOR_38AD01DA,2,4,店铺页,2,14,179,1,0,,2025-01-02
434,VISITOR_E1170300,2,5,店铺页,,11,270,5,0,,2025-01-02
435,VISITOR_F8249C89,2,14,功能页,,,175,1,0,,2025-01-02
436,VISITOR_FF085E9F,2,5,店铺页,12,4,280,2,0,,2025-01-02
437,VISITOR_6DD73FE3,2,9,店铺其他页,4,,28,4,0,,2025-01-02
438,VISITOR_650A5B45,2,7,商品详情页,5,,114,3,0,,2025-01-02
439,VISITOR_BED0CD04,2,14,功能页,,9,134,3,0,,2025-01-02
440,VISITOR_EC43B482,2,2,店铺页,1,3,300,2,0,,2025-01-02
441,VISITOR_A05AF8B3,2,11,外部页,,10,172,1,0,,2025-01-02
442,VISITOR_F1A2ACE4,2,3,店铺页,6,12,135,2,0,,2025-01-02
443,VISITOR_899767F6,2,2,店铺页,12,7,271,4,0,,2025-01-02
444,VISITOR_8E316EC3,2,7,商品详情页,6,12,44,1,0,,2025-01-02
445,VISITOR_E0AC9296,2,11,外部页,8,11,242,2,0,,2025-01-02
446,VISITOR_570E706B,2,12,外部页,9,5,162,4,1,BUYER_816F8A,2025-01-02
447,VISITOR_757049FE,2,12,外部页,10,2,123,1,0,,2025-01-02
448,VISITOR_97AF4B46,2,3,店铺页,7,10,210,4,0,,2025-01-02
449,VISITOR_DF280893,2,12,外部页,,13,106,2,0,,2025-01-02
450,VISITOR_2EEC435C,2,11,外部页,2,2,295,1,0,,2025-01-02
451,VISITOR_E93DD6DB,2,2,店铺页,9,5,37,5,0,,2025-01-02
452,VISITOR_5D2BD55C,2,9,店铺其他页,13,,218,3,0,,2025-01-02
453,VISITOR_369A2179,2,10,店铺其他页,11,4,282,5,0,,2025-01-02
454,VISITOR_BF0DE0C3,2,6,商品详情页,11,11,281,1,0,,2025-01-02
455,VISITOR_BB58EED6,2,3,店铺页,10,4,229,2,0,,2025-01-02
456,VISITOR_9F7090AD,2,6,商品详情页,12,8,43,2,0,,2025-01-02
457,VISITOR_F3C30B78,2,13,功能页,12,9,194,1,0,,2025-01-02
458,VISITOR_D2AA5EB8,2,8,商品详情页,,13,120,4,0,,2025-01-02
459,VISITOR_4FA54EA9,2,3,店铺页,,6,234,3,0,,2025-01-02
460,VISITOR_8BD871E3,2,1,店铺页,5,11,281,5,0,,2025-01-02
461,VISITOR_BDE4FF4F,2,10,店铺其他页,11,4,45,5,0,,2025-01-02
462,VISITOR_9B443E14,2,2,店铺页,10,2,28,4,0,,2025-01-02
463,VISITOR_2AD3CE73,2,4,店铺页,,4,256,1,0,,2025-01-02
464,VISITOR_A6833133,2,11,外部页,,12,122,5,0,,2025-01-02
465,VISITOR_8BEB8A12,2,8,商品详情页,13,,103,4,0,,2025-01-02
466,VISITOR_248ACF32,2,10,店铺其他页,,5,66,3,0,,2025-01-02
467,VISITOR_34050B69,2,9,店铺其他页,7,9,26,3,0,,2025-01-02
468,VISITOR_DA0AB3D0,2,13,功能页,4,2,150,3,0,,2025-01-02
469,VISITOR_62D4241E,2,10,店铺其他页,11,11,83,4,0,,2025-01-02
470,VISITOR_37430810,2,12,外部页,8,13,135,3,1,BUYER_F52706,2025-01-02
471,VISITOR_FD2C9F8E,2,10,店铺其他页,10,4,50,4,0,,2025-01-02
472,VISITOR_79F945EC,2,9,店铺其他页,7,,43,2,0,,2025-01-02
473,VISITOR_5B574C73,2,8,商品详情页,10,4,227,2,0,,2025-01-02
474,VISITOR_5427B18A,2,6,商品详情页,11,7,88,1,0,,2025-01-02
475,VISITOR_582C2143,2,5,店铺页,14,,19,4,0,,2025-01-02
476,VISITOR_1D19E2AE,2,9,店铺其他页,3,2,102,5,0,,2025-01-02
477,VISITOR_4D8312D7,2,6,商品详情页,5,3,110,2,0,,2025-01-02
478,VISITOR_71CAAAD9,2,8,商品详情页,,14,294,2,0,,2025-01-02
479,VISITOR_2BD80067,2,1,店铺页,6,2,87,1,0,,2025-01-02
480,VISITOR_60A90AD4,2,12,外部页,7,13,253,5,0,,2025-01-02
481,VISITOR_4EF1EE2B,2,4,店铺页,11,10,219,2,0,,2025-01-02
482,VISITOR_15DD9618,2,14,功能页,6,,192,1,0,,2025-01-02
483,VISITOR_373ACD99,2,1,店铺页,6,14,293,3,0,,2025-01-02
484,VISITOR_AB00E738,2,7,商品详情页,1,6,158,4,0,,2025-01-02
485,VISITOR_976EC7B4,2,13,功能页,2,2,278,1,0,,2025-01-02
486,VISITOR_D10530FB,2,10,店铺其他页,11,14,229,2,0,,2025-01-02
487,VISITOR_E445B5CA,2,11,外部页,,5,137,1,0,,2025-01-02
488,VISITOR_9E64ADC3,2,9,店铺其他页,,11,101,5,0,,2025-01-02
489,VISITOR_E14297E1,2,9,店铺其他页,11,1,68,1,0,,2025-01-02
490,VISITOR_3D400602,2,1,店铺页,,13,203,3,0,,2025-01-02
491,VISITOR_ABB4AD63,2,6,商品详情页,14,11,90,3,0,,2025-01-02
492,VISITOR_180D2D80,2,11,外部页,,5,229,3,0,,2025-01-02
493,VISITOR_95D8CC85,2,7,商品详情页,,,21,3,0,,2025-01-02
494,VISITOR_C065B44B,2,12,外部页,10,4,236,3,0,,2025-01-02
495,VISITOR_C6BEF305,2,11,外部页,,,288,4,0,,2025-01-02
496,VISITOR_155A6AF1,2,3,店铺页,,4,219,2,1,BUYER_DE6A94,2025-01-02
497,VISITOR_28E98DF9,2,14,功能页,2,1,271,1,0,,2025-01-02
498,VISITOR_24D66514,2,5,店铺页,10,10,164,4,0,,2025-01-02
499,VISITOR_9E27236A,2,5,店铺页,11,4,206,2,0,,2025-01-02
500,VISITOR_62D4B72A,2,2,店铺页,,4,90,1,0,,2025-01-02
501,VISITOR_C822777B,2,1,店铺页,,,156,3,0,,2025-01-02
502,VISITOR_5313080D,2,14,功能页,,11,80,3,1,BUYER_31C9CB,2025-01-02
503,VISITOR_7074C711,2,8,商品详情页,13,12,239,5,0,,2025-01-02
504,VISITOR_5B1B7B80,2,3,店铺页,2,,270,4,0,,2025-01-02
505,VISITOR_4AE8C3F9,2,5,店铺页,9,10,261,5,1,BUYER_4DD889,2025-01-02
506,VISITOR_D99CD669,2,3,店铺页,3,9,75,1,0,,2025-01-02
507,VISITOR_AD36BF4C,2,11,外部页,,1,210,1,0,,2025-01-02
508,VISITOR_7CC6D711,2,11,外部页,12,3,35,1,0,,2025-01-02
509,VISITOR_F1B009D7,2,1,店铺页,7,,258,5,0,,2025-01-02
510,VISITOR_25FB5DF3,2,4,店铺页,11,7,89,1,0,,2025-01-02
511,VISITOR_5A0336FB,2,4,店铺页,4,,227,4,0,,2025-01-02
512,VISITOR_D89896C7,2,1,店铺页,13,10,93,3,0,,2025-01-02
513,VISITOR_1BA5B0DE,2,8,商品详情页,1,1,77,2,1,BUYER_3F141A,2025-01-02
514,VISITOR_EE68A1D8,2,7,商品详情页,8,6,113,1,0,,2025-01-02
515,VISITOR_AB0FD776,2,13,功能页,,4,155,2,0,,2025-01-02
516,VISITOR_81BFC5D8,2,14,功能页,14,1,190,2,0,,2025-01-02
517,VISITOR_2FC421DE,2,11,外部页,2,14,106,2,0,,2025-01-02
518,VISITOR_9BE0027A,2,2,店铺页,9,,126,2,1,BUYER_151875,2025-01-02
519,VISITOR_290224AA,2,12,外部页,9,6,156,3,0,,2025-01-02
520,VISITOR_79DF3DDB,2,1,店铺页,6,7,73,4,0,,2025-01-02
521,VISITOR_1470DB6B,2,7,商品详情页,10,10,77,2,0,,2025-01-02
522,VISITOR_1DC19D68,2,5,店铺页,10,,20,4,0,,2025-01-02
523,VISITOR_7644F014,2,4,店铺页,,5,146,3,0,,2025-01-02
524,VISITOR_7775862C,2,6,商品详情页,8,,223,1,0,,2025-01-02
525,VISITOR_F35BD13A,2,9,店铺其他页,14,2,205,4,0,,2025-01-02
526,VISITOR_F4E56B6D,2,12,外部页,,4,148,4,0,,2025-01-02
527,VISITOR_5102558C,2,2,店铺页,13,,260,2,0,,2025-01-02
528,VISITOR_15E6B406,2,10,店铺其他页,,,233,4,0,,2025-01-02
529,VISITOR_3E746C5C,2,5,店铺页,5,12,281,2,0,,2025-01-02
530,VISITOR_B24724E2,2,6,商品详情页,,3,235,4,0,,2025-01-02
531,VISITOR_4E8C8363,2,4,店铺页,2,6,127,5,0,,2025-01-02
532,VISITOR_6D3DD568,2,1,店铺页,,3,62,1,0,,2025-01-02
533,VISITOR_9B23BF6B,2,7,商品详情页,5,7,18,1,0,,2025-01-02
534,VISITOR_86F8CAE4,2,6,商品详情页,4,,275,2,0,,2025-01-02
535,VISITOR_5CD20386,2,3,店铺页,1,7,156,2,0,,2025-01-02
536,VISITOR_AB327ED6,2,3,店铺页,,9,278,4,0,,2025-01-02
537,VISITOR_A779FCAD,2,3,店铺页,6,7,176,1,0,,2025-01-02
538,VISITOR_35DB005E,2,4,店铺页,13,2,172,2,0,,2025-01-02
539,VISITOR_2CA63982,2,13,功能页,3,13,188,3,0,,2025-01-02
540,VISITOR_111C5C59,2,3,店铺页,,,248,3,0,,2025-01-02
541,VISITOR_0291E58D,2,14,功能页,5,8,47,2,0,,2025-01-02
542,VISITOR_E995E554,2,10,店铺其他页,9,7,174,4,0,,2025-01-02
543,VISITOR_96AABE96,2,11,外部页,9,,173,2,0,,2025-01-02
544,VISITOR_453086A2,2,14,功能页,14,6,267,3,0,,2025-01-02
545,VISITOR_AA86F90C,2,3,店铺页,13,3,31,1,0,,2025-01-02
546,VISITOR_AB1B9738,2,8,商品详情页,,1,44,1,0,,2025-01-02
547,VISITOR_03B9C616,2,12,外部页,4,6,167,3,1,BUYER_0A58E7,2025-01-02
548,VISITOR_A2982331,2,2,店铺页,8,7,223,4,0,,2025-01-02
549,VISITOR_AD495929,2,2,店铺页,,,285,5,0,,2025-01-02
550,VISITOR_D6A91161,2,12,外部页,2,9,278,4,0,,2025-01-02
551,VISITOR_F89428FF,2,8,商品详情页,13,9,140,4,0,,2025-01-02
552,VISITOR_CFECB2E5,2,7,商品详情页,5,3,202,2,0,,2025-01-02
553,VISITOR_6C2A1F20,2,4,店铺页,4,13,31,3,0,,2025-01-02
554,VISITOR_DA1C5B65,2,10,店铺其他页,12,3,125,1,0,,2025-01-02
555,VISITOR_4F3BA1DC,2,14,功能页,12,9,96,1,0,,2025-01-02
556,VISITOR_56D87A93,2,4,店铺页,4,4,61,2,0,,2025-01-02
557,VISITOR_D164F29F,2,9,店铺其他页,7,10,31,3,0,,2025-01-02
558,VISITOR_3F7DF15C,2,6,商品详情页,14,4,182,2,0,,2025-01-02
559,VISITOR_4EA3C292,2,12,外部页,7,6,72,4,0,,2025-01-02
560,VISITOR_FEABE274,2,4,店铺页,1,,88,3,0,,2025-01-02
561,VISITOR_49BE9BCA,2,9,店铺其他页,2,,218,3,0,,2025-01-02
562,VISITOR_6EF93E40,2,13,功能页,6,,160,4,0,,2025-01-02
563,VISITOR_7FC8C538,2,9,店铺其他页,,1,27,3,0,,2025-01-02
564,VISITOR_09FD6C21,2,14,功能页,9,8,25,4,0,,2025-01-02
565,VISITOR_7B0E381B,2,7,商品详情页,,12,83,4,0,,2025-01-02
566,VISITOR_8A2A24CA,2,13,功能页,,13,14,1,0,,2025-01-02
567,VISITOR_7158EFF1,2,11,外部页,,9,215,3,0,,2025-01-02
568,VISITOR_857A4EB9,2,7,商品详情页,3,3,25,2,0,,2025-01-02
569,VISITOR_11B1137E,2,2,店铺页,,11,41,1,0,,2025-01-02
570,VISITOR_804D738A,2,7,商品详情页,4,4,242,3,1,BUYER_D526C0,2025-01-02
571,VISITOR_9E865F20,2,7,商品详情页,9,10,162,1,0,,2025-01-02
572,VISITOR_9EEEACEA,2,12,外部页,7,2,209,3,0,,2025-01-02
573,VISITOR_7C5D1CC9,2,4,店铺页,14,3,17,3,0,,2025-01-02
574,VISITOR_664729C1,2,7,商品详情页,1,2,269,5,0,,2025-01-02
575,VISITOR_6168BD74,2,8,商品详情页,3,,121,2,0,,2025-01-02
576,VISITOR_1612EC43,2,6,商品详情页,1,1,157,2,0,,2025-01-02
577,VISITOR_F17EFF16,2,5,店铺页,14,3,207,2,0,,2025-01-02
578,VISITOR_98498173,2,1,店铺页,1,,226,1,1,BUYER_796BE3,2025-01-02
579,VISITOR_9D57DE8E,2,7,商品详情页,6,11,295,3,0,,2025-01-02
580,VISITOR_3772DC5A,2,3,店铺页,14,9,249,1,0,,2025-01-02
581,VISITOR_7B5C3D8A,2,6,商品详情页,1,11,91,4,0,,2025-01-02
582,VISITOR_C7C98AAC,2,2,店铺页,9,12,202,2,0,,2025-01-02
583,VISITOR_CF08F2FE,2,12,外部页,5,8,229,1,0,,2025-01-02
584,VISITOR_8DD15A5E,2,3,店铺页,,11,297,1,0,,2025-01-02
585,VISITOR_8FC90565,2,8,商品详情页,5,8,209,2,0,,2025-01-02
586,VISITOR_1C69A194,2,3,店铺页,,10,225,4,0,,2025-01-02
587,VISITOR_AFBD0E1B,2,14,功能页,4,9,98,2,0,,2025-01-02
588,VISITOR_D1546C2C,2,4,店铺页,,,26,1,0,,2025-01-02
589,VISITOR_F1CB06F3,2,5,店铺页,,12,80,3,0,,2025-01-02
590,VISITOR_8E6EAACE,2,1,店铺页,,11,56,1,0,,2025-01-02
591,VISITOR_67CB7759,2,11,外部页,2,6,248,2,1,BUYER_60B5F1,2025-01-02
592,VISITOR_316334A2,2,13,功能页,12,8,275,2,0,,2025-01-02
593,VISITOR_4C97B50A,2,10,店铺其他页,8,,202,4,0,,2025-01-02
594,VISITOR_A8C812CE,2,1,店铺页,12,4,287,1,0,,2025-01-02
595,VISITOR_146F6F11,2,8,商品详情页,10,6,229,1,0,,2025-01-02
596,VISITOR_C5BD985B,2,12,外部页,,,21,1,0,,2025-01-02
597,VISITOR_EC32C3B4,2,6,商品详情页,,9,261,1,0,,2025-01-02
598,VISITOR_56D5E121,2,9,店铺其他页,9,,117,5,0,,2025-01-02
599,VISITOR_FC1693A1,2,13,功能页,,6,77,2,0,,2025-01-02
600,VISITOR_92D901D9,2,2,店铺页,2,4,113,3,0,,2025-01-02
601,VISITOR_28D4912C,2,9,店铺其他页,9,,25,2,0,,2025-01-02
602,VISITOR_54B56D7D,2,9,店铺其他页,13,4,288,4,0,,2025-01-02
603,VISITOR_A453009B,2,12,外部页,,4,201,2,0,,2025-01-02
604,VISITOR_DE94BBB5,2,13,功能页,,10,135,1,0,,2025-01-02
605,VISITOR_C2BE6A13,2,9,店铺其他页,,6,197,5,0,,2025-01-02
606,VISITOR_BDD1042F,2,2,店铺页,7,8,212,1,0,,2025-01-02
607,VISITOR_69237897,2,2,店铺页,,8,35,2,0,,2025-01-02
608,VISITOR_012F9F89,2,11,外部页,,12,293,3,0,,2025-01-02
609,VISITOR_34942E6B,2,2,店铺页,1,14,106,5,0,,2025-01-02
610,VISITOR_4DE3DBD7,2,12,外部页,7,12,77,5,0,,2025-01-02
611,VISITOR_553F0224,2,9,店铺其他页,,14,260,3,1,BUYER_E382F2,2025-01-02
612,VISITOR_834152A2,2,2,店铺页,,1,278,4,0,,2025-01-02
613,VISITOR_5181E486,2,3,店铺页,5,14,30,1,0,,2025-01-02
614,VISITOR_9724E0A4,2,9,店铺其他页,,,120,3,0,,2025-01-02
615,VISITOR_C7D376D8,2,5,店铺页,4,8,148,5,0,,2025-01-02
616,VISITOR_24320A7F,2,7,商品详情页,7,8,204,4,0,,2025-01-02
617,VISITOR_47AC09D9,2,13,功能页,1,4,149,2,0,,2025-01-02
618,VISITOR_BDD24CA0,2,12,外部页,,2,171,2,0,,2025-01-02
619,VISITOR_E2F3D242,2,10,店铺其他页,,10,203,1,0,,2025-01-02
620,VISITOR_07E280CB,2,9,店铺其他页,10,2,97,1,0,,2025-01-02
621,VISITOR_13AE30D4,2,3,店铺页,2,9,122,3,0,,2025-01-02
622,VISITOR_21CDB0E5,2,11,外部页,2,,295,2,0,,2025-01-02
623,VISITOR_AF963F4C,2,4,店铺页,7,,17,3,0,,2025-01-02
624,VISITOR_D422DA70,2,7,商品详情页,11,,293,1,0,,2025-01-02
625,VISITOR_EC6AE6B2,2,9,店铺其他页,10,11,135,5,0,,2025-01-02
626,VISITOR_A125574E,2,7,商品详情页,,14,91,2,0,,2025-01-02
627,VISITOR_42FA6399,2,9,店铺其他页,5,9,284,3,0,,2025-01-02
628,VISITOR_26CB19E7,2,6,商品详情页,,3,262,4,0,,2025-01-02
629,VISITOR_CA86FE9C,2,5,店铺页,,8,242,2,0,,2025-01-02
630,VISITOR_3A4AFFF6,2,13,功能页,12,,142,1,0,,2025-01-02
631,VISITOR_797BECD5,2,6,商品详情页,4,2,129,2,1,BUYER_4DA393,2025-01-02
632,VISITOR_1F1FA1E1,2,4,店铺页,1,9,21,5,0,,2025-01-02
633,VISITOR_0497B6F2,2,9,店铺其他页,1,13,215,4,0,,2025-01-02
634,VISITOR_0FD46DB8,2,4,店铺页,6,10,82,2,0,,2025-01-02
635,VISITOR_A47CD2BF,2,9,店铺其他页,4,6,45,1,0,,2025-01-02
636,VISITOR_A0BF869A,2,13,功能页,,13,224,1,0,,2025-01-02
637,VISITOR_1AC6E819,2,7,商品详情页,5,6,134,1,0,,2025-01-02
638,VISITOR_3E87779C,2,7,商品详情页,13,5,118,4,0,,2025-01-02
639,VISITOR_79411DC4,2,1,店铺页,14,12,73,2,0,,2025-01-02
640,VISITOR_857C6F8F,2,13,功能页,,2,233,3,1,BUYER_FDA01E,2025-01-02
641,VISITOR_6AA48E3B,2,9,店铺其他页,9,3,181,1,0,,2025-01-02
642,VISITOR_3F0C44E6,2,5,店铺页,,6,216,3,0,,2025-01-02
643,VISITOR_298F56EF,2,6,商品详情页,5,2,127,2,0,,2025-01-02
644,VISITOR_E529D7F6,2,5,店铺页,8,9,17,3,0,,2025-01-02
645,VISITOR_46E8B4C0,2,5,店铺页,,,271,3,0,,2025-01-02
646,VISITOR_0D2C321A,2,12,外部页,14,9,118,3,0,,2025-01-02
647,VISITOR_F9C531C4,2,13,功能页,1,,282,5,0,,2025-01-02
648,VISITOR_3E7AF5FA,2,5,店铺页,4,7,18,3,0,,2025-01-02
649,VISITOR_96BB773C,2,5,店铺页,11,11,168,5,0,,2025-01-02
650,VISITOR_D9917D96,2,1,店铺页,,8,135,2,0,,2025-01-02
651,VISITOR_17BFC73B,2,12,外部页,13,11,96,4,0,,2025-01-02
652,VISITOR_350B6C1C,2,3,店铺页,12,7,276,5,0,,2025-01-02
653,VISITOR_9BB8B6CB,2,3,店铺页,,,198,3,0,,2025-01-02
654,VISITOR_40BA4D6B,2,1,店铺页,10,,58,4,0,,2025-01-02
655,VISITOR_CD0185E1,2,12,外部页,13,8,55,1,0,,2025-01-02
656,VISITOR_DE5ED11A,2,1,店铺页,8,,150,2,0,,2025-01-02
657,VISITOR_D2F1B6DC,2,14,功能页,14,,223,5,0,,2025-01-02
658,VISITOR_67AD1B46,2,14,功能页,6,4,171,1,0,,2025-01-02
659,VISITOR_1E0FF33B,2,7,商品详情页,,1,34,1,0,,2025-01-02
660,VISITOR_DB491287,2,4,店铺页,,7,89,4,0,,2025-01-02
661,VISITOR_1BA0558A,2,4,店铺页,2,4,272,1,0,,2025-01-02
662,VISITOR_255AFBDB,2,6,商品详情页,10,4,48,1,0,,2025-01-02
